Airfoil_1
1.0000000e+00 0.0000000e+00
9.7485296e-01 -2.2346657e-03
9.4336532e-01 -7.0002263e-03
9.0917123e-01 -1.2840941e-02
8.7369014e-01 -1.9095592e-02
8.3808966e-01 -2.5277285e-02
8.0299385e-01 -3.1138127e-02
7.6860103e-01 -3.6520717e-02
7.3505368e-01 -4.1367231e-02
7.0188599e-01 -4.5715731e-02
6.6760759e-01 -4.9706583e-02
6.3289356e-01 -5.3242333e-02
5.9863436e-01 -5.6284858e-02
5.6581720e-01 -5.8828640e-02
5.3546265e-01 -6.0895454e-02
5.0774669e-01 -6.2533444e-02
4.8030515e-01 -6.3897310e-02
4.5291676e-01 -6.4984183e-02
4.2557060e-01 -6.5778293e-02
3.9824729e-01 -6.6268785e-02
3.7093880e-01 -6.6449870e-02
3.4366940e-01 -6.6322189e-02
3.1650076e-01 -6.5879147e-02
2.8915174e-01 -6.5066499e-02
2.5847173e-01 -6.3625974e-02
2.2477072e-01 -6.1309609e-02
1.8939049e-01 -5.7950947e-02
1.5394010e-01 -5.3513643e-02
1.2030832e-01 -4.8090120e-02
8.9274815e-02 -4.1735177e-02
5.0505567e-02 -3.1174601e-02
1.6970933e-02 -1.7401155e-02
0.0000000e+00 0.0000000e+00
8.4486994e-03 2.3801090e-02
3.4758430e-02 4.8825374e-02
7.2347236e-02 6.8594920e-02
1.0494995e-01 7.9638237e-02
1.3570986e-01 8.6672491e-02
1.6911505e-01 9.1606137e-02
2.0294630e-01 9.4471830e-02
2.3504971e-01 9.5598651e-02
2.6404620e-01 9.5578271e-02
2.9284440e-01 9.4758495e-02
3.2193667e-01 9.3245905e-02
3.5125266e-01 9.1127944e-02
3.8074476e-01 8.8460166e-02
4.1038236e-01 8.5308378e-02
4.4014499e-01 8.1721938e-02
4.7001864e-01 7.7761245e-02
4.9998862e-01 7.3468767e-02
5.3005967e-01 6.8888081e-02
5.6033011e-01 6.4042676e-02
5.9250039e-01 5.8701074e-02
6.2666576e-01 5.2845033e-02
6.6213628e-01 4.6654762e-02
6.9817028e-01 4.0318602e-02
7.3392823e-01 3.4072276e-02
7.6870938e-01 2.8103338e-02
8.0357335e-01 2.2324577e-02
8.3877011e-01 1.6796458e-02
8.7402202e-01 1.1687378e-02
9.0891146e-01 7.2114647e-03
9.4277342e-01 3.6387545e-03
9.7441332e-01 1.2628431e-03
